time,actor,id,durationOrDestinationId
1102,T,368,3
1102,S,3,13
1105,T,369,-1
1105,T,369,1
1105,S,1,7
1108,T,370,-1
1108,T,370,2
1108,S,2,11
1109,T,371,-1
1109,S,0,8
1109,T,371,0
1112,T,372,-1
1112,T,372,1
1112,S,1,6
1115,T,373,-1
1115,T,373,3
1115,S,3,7
1117,S,0,7
1120,T,374,-1
1120,T,374,1
1120,S,1,6
1121,T,375,-1
1121,T,375,2
1121,S,2,15
1124,T,376,-1
1124,T,376,3
1124,S,3,12
1127,T,377,-1
1127,T,377,0
1127,S,0,11
1130,T,378,-1
1130,T,378,1
1130,S,1,14
1132,T,379,-1
1132,T,379,1
1135,T,380,-1
1135,T,380,0
1137,T,381,-1
1137,T,381,2
1137,S,2,13
1138,T,382,-1
1138,T,382,3
1138,S,3,11
1138,S,0,15
1142,T,383,-1
1142,T,383,2
1144,T,384,-1
1144,S,1,13
1144,T,384,0
1146,T,385,-1
1146,T,385,1
1148,T,386,-1
1148,T,386,3
1149,S,3,7
1150,S,2,16
1153,T,387,-1
1153,S,0,11
1153,T,387,2
1154,T,388,-1
1154,T,388,0
1157,S,1,8
1158,T,389,-1
1158,T,389,3
1158,S,3,5
1163,T,390,-1
1163,T,390,3
1163,S,3,5
1164,S,0,15
1166,T,391,-1
1166,S,2,5
1166,T,391,1
1166,S,1,15
1169,T,392,-1
1169,T,392,3
1169,S,3,14
1174,T,393,-1
1174,T,393,2
1174,S,2,15
1175,T,394,-1
1175,T,394,0
1176,T,395,-1
1176,T,395,1
1179,S,0,12
1180,T,396,-1
1180,T,396,2
1181,S,1,14
1183,T,397,-1
1183,T,397,3
1183,S,3,10
1186,T,398,-1
1186,T,398,3
1187,T,399,-1
1187,T,399,0
1188,T,400,-1
1188,T,400,1
1189,S,2,9
1191,T,401,-1
1191,S,0,9
1191,T,401,0
1193,S,3,16
1194,T,402,-1
1194,T,402,2
1195,S,1,13
1196,T,403,-1
1196,T,403,3
1198,S,2,12
1200,T,404,-1
1200,S,0,14
1200,T,404,1
1201,T,405,-1
1201,T,405,2
1205,T,406,-1
1205,T,406,0
1208,S,1,13
1209,T,407,-1
1209,S,3,15
1209,T,407,1
1210,S,2,7
1213,T,408,-1
1213,T,408,3
1214,S,0,9
1217,T,409,-1
1217,T,409,2
1217,S,2,8
1221,S,1,13
1222,T,410,-1
1222,T,410,1
1224,T,411,-1
1224,S,3,16
1224,T,411,0
1224,S,0,16
1227,T,412,-1
1227,T,412,2
1227,S,2,8
1229,T,413,-1
1229,T,413,3
1230,T,414,-1
1230,T,414,0
1234,T,415,-1
1234,S,1,6
1234,T,415,1
1235,T,416,-1
1235,T,416,2
1235,S,2,11
1240,T,417,-1
1240,S,1,7
1240,S,0,9
1240,T,417,1
1240,S,3,15
1241,T,418,-1
1241,T,418,3
1244,T,419,-1
1244,T,419,0
1247,T,420,-1
1247,S,1,7
1247,T,420,2
1247,S,2,9
1248,T,421,-1
1248,T,421,2
1249,S,0,14
1252,T,422,-1
1252,T,422,0
1255,S,3,9
1256,S,2,13
1257,T,423,-1
1257,T,423,1
1257,S,1,16
1259,T,424,-1
1259,T,424,1
1260,T,425,-1
1260,T,425,3
1263,T,426,-1
1263,S,0,9
1263,T,426,0
1264,S,3,7
1267,T,427,-1
1267,T,427,3
1271,S,3,7
1272,T,428,-1
1272,S,0,7
1272,T,428,2
1272,S,2,13
1273,T,429,-1
1273,S,1,7
1273,T,429,2
1275,T,430,-1
1275,T,430,0
1279,S,0,11
1280,T,431,-1
1280,T,431,3
1280,S,3,9
1281,T,432,-1
1281,T,432,1
1281,S,1,5
